CONFIGURATION_1-PLANE_1-OBJECT_1-REDSHIFT	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_1-PLANE_1-OBJECT_1-MASS_PROFILE_1-sigma_v	CONFIGURATION_1-PLANE_2-OBJECT_1-REDSHIFT	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	WEIGHT
0.43686935	20.6595974	234.41107	1.0186482757218067	22.40744781	1.0
0.33176905	18.70818138	187.8212	0.8548974835868738	22.09510803	1.0
0.35756594	19.91762733	290.0569	0.4617929245296388	19.79665565	1.0
0.50997615	21.29402924	274.38535	1.0413507768606634	21.47494316	1.0
0.52731615	21.72642708	285.08914	0.6764706663744982	21.19156456	1.0
0.48017353	19.80648232	247.7603	1.0225343065899672	21.68605995	1.0
0.20280202	21.0172348	194.17314	1.1181786197680015	22.71838379	1.0
0.48569784	20.73651695	262.14996	0.6739873068798473	21.03364754	1.0
0.5673975	20.34944916	260.41302	0.6758614127919657	21.74840355	1.0
0.34050593	20.95378113	222.49187	0.5269727258831463	21.64705658	1.0
0.45615065	20.48560715	197.67656	0.7226072742831952	21.34736443	1.0
0.59261787	20.39169121	261.01736	1.1013079890547413	21.86131096	1.0
0.41723704	20.64657021	238.40979	0.48896395100733425	22.7665329	1.0
0.40768108	20.00147247	285.22885	0.986350504426412	21.85585403	1.0
0.46568555	20.6620636	134.17958	0.9248147886141271	22.07732582	1.0
0.65478176	21.44786835	288.64978	0.7046327822563542	20.50387955	1.0
0.65928805	21.62288666	215.73862	0.928530238915716	21.48342133	1.0
0.6416763	21.63508987	396.9201	0.8188469344725517	21.21569252	1.0
0.23241833	19.1924305	211.07446	0.44064008523205106	20.60994148	1.0
0.37088966	20.27177429	229.15297	1.1778947697919069	22.60151482	1.0
0.60982966	20.99921417	319.81903	0.7040839974877022	21.26790619	1.0
0.4730636	20.85228539	215.63644	0.6578870047593092	22.2804718	1.0
0.27551982	19.9426384	297.33392	0.7222663064491539	21.19862366	1.0
0.33311108	19.76679611	247.25294	1.0386591248223582	21.76888847	1.0
0.43656424	20.20416641	274.67426	0.7392512228322554	20.91451073	1.0
0.4999139	20.72996712	177.11707	0.5793798332603954	20.94335556	1.0
0.15992887	18.4467392	219.687	1.0563189671406663	22.51375008	1.0
0.56850094	20.09881783	346.58585	0.7779025127890747	21.09102058	1.0
0.53820795	19.27097321	286.35178	0.6637995536441481	21.52857208	1.0
0.6456994	21.83441162	333.42456	0.7867145792435026	21.1844101	1.0
0.2777639	19.40682411	171.95758	0.9055143489596398	21.04145432	1.0
0.59479976	21.22300148	222.46715	0.9058253816677986	21.78232765	1.0
0.53526944	20.85689354	173.99185	0.6374592019265035	20.92973518	1.0
0.5058623	21.36937714	187.2332	0.8524861099569383	21.32482529	1.0
0.13019598	19.00712204	199.97934	1.1879385234278148	22.26647186	1.0
0.56349003	20.62851143	160.7987	0.6843601771504935	21.76532555	1.0
0.47487864	20.1589489	215.0832	0.7728767417391259	22.04133797	1.0
0.64151865	20.76420212	279.7011	0.8036910997277548	20.98824883	1.0
0.56233	20.18662453	219.32405	0.9263579706214496	21.35529518	1.0
0.47375742	19.54426956	281.18967	1.0730414729281361	21.6389389	1.0
0.526695	21.52022552	184.85698	0.7690464254026061	21.70828629	1.0
0.47992247	20.9026413	329.7211	1.09980450771987	22.31240845	1.0
0.32048148	19.95990372	185.4508	0.9450809488358398	21.34819412	1.0
0.38204187	21.68725014	198.51277	0.4210826033932105	21.01927757	1.0
0.4808067	22.05002403	185.02365	0.9181932769301634	21.67324066	1.0
0.561521	21.3592968	297.9713	0.9318243790904749	22.1184845	1.0
0.51041895	22.59316444	203.51141	0.8743979083393618	21.08049011	1.0
0.56544095	20.21054649	412.6695	0.7291743374195354	20.82155037	1.0
0.505337	19.77464294	210.68423	1.1471716245721653	19.99379158	1.0
0.49207398	20.17480469	233.60631	0.9544855840733815	21.70541573	1.0
0.5548864	20.20131111	401.9834	1.16148666661103	19.99379158	1.0
0.4432135	20.96406746	232.92964	0.5082586091516863	20.43124771	1.0
0.437401	22.71177673	207.1516	0.5253557874566465	20.58788109	1.0
0.49930733	20.60925865	245.06686	0.7293495483458564	20.61761284	1.0
0.334117	20.55688667	201.66402	0.9020517662696407	20.9994297	1.0
0.32881248	20.09135056	248.34961	0.5646093736045235	21.55565643	1.0
0.47576445	19.60027313	234.40724	0.9923360663579747	21.5825634	1.0
0.44452536	22.19312286	288.8077	0.9558342988691516	22.18019676	1.0
0.58754665	19.88305855	153.68239	0.8652652312418556	21.51342583	1.0
0.46439248	21.13314247	226.96657	0.6133251164847829	20.58830643	1.0
0.64902073	20.52580833	380.93484	0.6980051806566415	21.75139046	1.0
0.2727416	19.35350418	218.99625	0.8576517041762342	21.32482529	1.0
0.31902727	20.7037468	255.4649	0.571058581190542	21.46184731	1.0
0.3549885	22.7864399	226.74756	0.7446570183521899	21.99826622	1.0
0.30011532	19.51917267	188.53848	0.6661317675886083	21.30827332	1.0
0.54977393	20.62668228	228.24649	0.5947235938763618	20.89343452	1.0
0.5545034	20.18923759	260.13275	0.5734202313021429	20.59740257	1.0
0.46527547	19.95755196	297.81534	1.1044343951754545	22.52735519	1.0
0.2127994	21.0342083	239.44717	0.8718402313715649	21.77396393	1.0
0.26372942	19.11776924	205.69867	0.5878743099298186	20.90814781	1.0
0.5736702	21.6231842	191.7034	1.0950581869944065	22.52735519	1.0
0.4944159	20.61924934	196.42525	1.0381347757784836	22.12640381	1.0
0.36469468	19.89771843	186.45659	0.7134483200446485	20.23222923	1.0
0.54494387	21.16545105	190.92928	0.5462942648295734	21.12578583	1.0
0.475592	21.67798233	231.92897	0.9089796874888476	21.69671822	1.0
0.35753918	19.71368408	186.33661	0.36245054142388666	20.86765099	1.0
0.40589517	21.66057777	260.72403	0.9586353624867177	22.00676537	1.0
0.48171794	20.21905327	157.3268	1.1680506689326249	22.28271675	1.0
0.5854195	21.30514717	234.67442	0.820914497160104	21.08128548	1.0
0.13818091	19.89215851	256.82956	0.29845717581538117	22.25490379	1.0
