CONFIGURATION_4-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_4-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_4-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_4-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_4-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_4-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_4-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_4-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_4-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_4-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_4-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_4-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_4-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_4-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_4-PLANE_1-OBJECT_1-MASS_PROFILE_1-e1	CONFIGURATION_4-PLANE_1-OBJECT_1-MASS_PROFILE_1-e2	CONFIGURATION_4-PLANE_1-OBJECT_1-REDSHIFT	CONFIGURATION_4-PLANE_1-OBJECT_1-MASS_PROFILE_1-sigma_v	CONFIGURATION_4-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_4-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_4-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_4-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_4-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_4-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_4-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_4-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_4-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_4-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_4-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_4-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_4-PLANE_2-OBJECT_1-REDSHIFT	CONFIGURATION_4-PLANE_2-OBJECT_2-REDSHIFT	CONFIGURATION_4-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_4-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e2	WEIGHT
22.90260506	20.77856827	19.88008499	19.43951225	-0.02525354	0.27762363	0.11014487745546002	0.45884579422139005	0.49744032134485006	0.49744032134485006	0.44951465297000004	0.87680954843	0.9619791291600001	0.9619791291600001	-0.02525354	0.27762363	0.5519353	213.00189	22.90546417	22.40413666	21.66722107	21.51382637	1.1321756087542	1.22077464290312	1.2252188161719801	1.2252188161719801	1.05134687369	1.3228311143000002	1.3820472212000001	1.3820472212000001	0.84381199	0.84381199	0.14603835	-0.01894008	1.0
22.84494781	21.01455307	19.89638138	19.43275261	-0.00541465	0.09548147	5.873552190795181	1.05640004653974	1.6540115230634802	1.6540115230634802	1.93628487896	0.6947886791500001	1.2000132466300002	1.2000132466300002	-0.00541465	0.09548147	0.6543201	152.76599	25.03785515	23.00813866	21.87536049	21.39429283	0.6841972016727601	1.0556478509569902	1.15200420159802	1.15200420159802	0.48853267810000006	0.9122092669	1.11723870959	1.11723870959	0.76791988	0.76791988	0.10216196	0.10047856	1.0
21.03763962	19.39485359	18.79909706	18.50096321	-0.05639331	0.12445009	0.57234508389226	0.5908768105545201	0.6008521244097801	0.6008521244097801	0.5100114936	0.60208482433	0.8034196193500001	0.8034196193500001	-0.05639331	0.12445009	0.33224294	218.45683	22.61916924	21.7267952	21.08350182	20.84612083	0.6251788499510501	0.8318738238749901	1.1671833379563301	1.1671833379563301	1.65140955414	1.3621821921100001	2.29672702857	2.29672702857	0.71329301	0.71329301	0.07597302	-0.08247528	1.0
22.08700562	20.22978401	19.56649017	19.22315788	0.16403704	-0.09752127	0.6912537753261501	0.6429226939767001	0.5366476934169001	0.5366476934169001	0.5373281201000001	1.01626462778	0.84799187836	0.84799187836	0.16403704	-0.09752127	0.44535926	333.2112	23.88903809	23.39304352	22.82771873	22.20893097	0.46775056701323003	0.6863064231748202	0.57241118040528	0.57241118040528	0.65234346683	1.4581565650200001	1.69752176494	1.69752176494	1.20274775	1.20274775	-0.00996817	-0.31880205	1.0
20.99855423	19.24978828	18.64513397	18.30283356	-0.02149835	-0.05265966	0.9168455913957501	1.1256592200899702	0.9739155443822302	0.9739155443822302	0.82043061189	1.65049896661	1.05861013943	1.05861013943	-0.02149835	-0.05265966	0.3623271	225.07758	23.31437492	22.14791679	21.33974266	21.0197525	1.37626570689118	1.9445568641707502	2.7303641091449005	2.7303641091449005	0.5785993240899999	1.1872347814700002	1.66494786838	1.66494786838	0.68028431	0.68028431	-0.03289928	0.00343759	1.0
21.16139603	19.48861313	18.87504959	18.52923584	-0.11301618	0.00566526	0.97962366768893	0.8737076466305401	0.8817866729834801	0.8817866729834801	0.7977600118900001	0.9182896822500001	1.00906099466	1.00906099466	-0.11301618	0.00566526	0.32360843	169.72795	23.83737564	23.00212479	22.63269615	22.43215179	4.38470941344309	0.6006259314044301	0.5866341590920902	0.5866341590920902	4.236693389420001	0.59192362734	0.7298929329	0.7298929329	0.43399537	0.43399537	0.15417503	0.07938495	1.0
20.24948883	18.64827156	18.10509872	17.76154137	-0.07880559	-0.11210543	2.0208028212367504	3.6425688203194504	3.427433398875461	3.427433398875461	1.25732114388	2.03791465922	1.7204451237200002	1.7204451237200002	-0.07880559	-0.11210543	0.31804296	262.3924	24.36470032	22.62581062	21.48932266	20.64846039	1.2439241625577602	2.54383018955497	3.3293974547586904	3.3293974547586904	0.8454917425	1.84110659653	1.7415804138800002	1.7415804138800002	0.96731021	0.96731021	0.11292167	-0.17215782	1.0
19.54659843	18.09905052	17.6238308	17.31464195	-0.03203691	0.06349341	2.3573994382953005	3.03268639244987	3.6160792444753502	3.6160792444753502	1.55210760266	1.8628231535100002	2.35987380723	2.35987380723	-0.03203691	0.06349341	0.26160768	232.84154	23.33645058	22.48264313	22.30980682	22.07435417	1.3494399752406	2.0291196506116904	1.6741446082206504	1.6741446082206504	1.43905878057	2.0277513293	1.8104027877700002	1.8104027877700002	0.38031942	0.38031942	0.10036378	0.02670201	1.0
22.61197853	20.94361305	19.99235344	19.52173615	0.28234537	-0.18059346	0.45676770845299003	0.20907971353694002	0.21129418189771004	0.21129418189771004	0.308913751	1.44345371045	2.6529599789000002	2.6529599789000002	0.28234537	-0.18059346	0.629121	305.8856	23.07173538	22.44189644	21.84054947	21.63408279	3.09283326891601	2.5930066087708803	2.08016761972876	2.08016761972876	1.40979528605	1.29427830627	1.1636497672900001	1.1636497672900001	0.8026913	0.8026913	-0.20013438	-0.01743529	1.0
22.637146	20.73829269	19.86837959	19.47509575	-0.0238527	0.10309915	0.5869375308676401	0.6592749469503602	0.7334932811836	0.7334932811836	0.38809484014	0.7417547273400001	1.0814187513100002	1.0814187513100002	-0.0238527	0.10309915	0.5560814	240.80452	24.80197716	23.04270554	22.02694321	21.66689873	0.5097935305405601	3.8741737804602607	3.6346860388699302	3.6346860388699302	0.6217137741000001	3.44519475792	2.6644528869100004	2.6644528869100004	0.75455768	0.75455768	-0.05002142	0.03669747	1.0
