CONFIGURATION_3-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_3-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_3-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_3-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_3-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_3-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_3-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_3-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_3-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_3-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_3-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_3-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_3-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_3-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_3-PLANE_1-OBJECT_1-MASS_PROFILE_1-e1	CONFIGURATION_3-PLANE_1-OBJECT_1-MASS_PROFILE_1-e2	CONFIGURATION_3-PLANE_1-OBJECT_1-REDSHIFT	CONFIGURATION_3-PLANE_1-OBJECT_1-MASS_PROFILE_1-sigma_v	CONFIGURATION_3-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_3-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_3-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_3-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_3-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_3-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_3-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_3-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_3-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_3-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_3-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_3-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_3-PLANE_2-OBJECT_1-REDSHIFT	CONFIGURATION_3-PLANE_2-OBJECT_2-REDSHIFT	CONFIGURATION_3-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_3-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e2	WEIGHT
22.60910034	20.63626671	19.75889587	19.38486671	-0.00369707	-0.00228742	2.03433112528121	9.106295794202012	1.2394032054736903	1.2394032054736903	3.3541704947400004	3.5216488474	1.5148805628200002	1.5148805628200002	-0.00369707	-0.00228742	0.56306547	214.14984	23.36111069	22.20985985	21.24293518	20.79715157	1.00949116352478	1.16342216291093	1.08256745047409	1.08256745047409	0.7907470616600001	0.81590431614	0.8857207406100001	0.8857207406100001	0.83047174	0.83047174	-0.35917267	0.11517925	1.0
20.84061623	19.16733742	18.59654236	18.28065681	-0.02924314	-0.01732594	0.9721550785116901	0.9854540229939801	1.02741641086152	1.02741641086152	1.21205707126	0.9950503929100001	1.0508247371600001	1.0508247371600001	-0.02924314	-0.01732594	0.3307577	185.82333	22.48740005	21.5298233	21.24867058	21.02812576	0.8829448816042601	0.8300068910045801	0.7926849220010102	0.7926849220010102	0.94840645397	1.31099747401	1.24575637901	1.24575637901	0.44509025	0.44509025	0.14995482	0.05832295	1.0
22.16379929	20.2487011	19.36765671	18.91988945	0.15602131	-0.32382161	0.6312634331488401	0.39176296100406005	0.5197330252291701	0.5197330252291701	0.48338680432000003	0.5020480114	0.44092262444	0.44092262444	0.15602131	-0.32382161	0.52989495	280.57938	25.03785515	23.00813866	21.87536049	21.39429283	0.75500799705676	1.166029352103	1.05540430898306	1.05540430898306	0.66220619301	1.9639614604100002	1.47952110176	1.47952110176	0.76791988	0.76791988	0.11287688	-0.01275523	1.0
22.7002449	20.69080734	19.57588768	19.11839294	0.02413748	-0.04528617	0.7832838969103602	0.9538645842704502	1.01100980281259	1.01100980281259	0.48179004453	1.02030559385	1.1412768228	1.1412768228	0.02413748	-0.04528617	0.6573568	326.5349	22.35020638	21.56664276	20.75720978	20.38155365	0.62173186402111	0.9103530155431501	0.9831205881033501	0.9831205881033501	0.66644498768	1.06175725792	1.3478050209599999	1.3478050209599999	0.82638614	0.82638614	-0.02165373	0.02058044	1.0
22.00979996	20.10045052	19.42218018	19.02247429	0.00651307	0.13921171	1.7603087531565003	1.4383396759654803	1.47716702525125	1.47716702525125	1.42681919452	0.83239975504	0.9343251236300001	0.9343251236300001	0.00651307	0.13921171	0.45651284	135.37918	22.362957	21.66629791	21.00491714	20.70341873	1.17084965601851	0.7260290455032201	0.72067554820107	0.72067554820107	2.87724622636	1.3490095688500001	1.70182464482	1.70182464482	0.80897266	0.80897266	0.12261709	0.09815899	1.0
21.80581284	19.96006584	19.1478672	18.75772858	0.09764021	-0.07001757	1.3804953635735802	1.15253746000352	1.2156279450021001	1.2156279450021001	0.87621072373	1.3089598420600002	1.29043630233	1.29043630233	0.09764021	-0.07001757	0.53285336	271.8657	22.80040741	22.3221302	21.65269661	21.4737587	1.2608999138893902	1.7509634028856402	1.5594975662067303	1.5594975662067303	0.80346156785	1.04014886495	0.9325973740600001	0.9325973740600001	0.82330233	0.82330233	-0.15235447	-0.0137731	1.0
22.70861626	20.66098785	19.51345444	19.03141785	-0.07757126	0.14833153	0.6889692858033001	1.4619849865617003	1.4776917087758201	1.4776917087758201	0.68025888647	0.9610390067300001	0.9199502116500001	0.9199502116500001	-0.07757126	0.14833153	0.6414166	323.49026	24.17893219	22.3350296	21.07862473	20.6095829	1.09525298973889	1.9439143685469302	1.2883579830044503	1.2883579830044503	0.9075020692300001	1.89781140585	1.47164534058	1.47164534058	0.76802763	0.76802763	-0.07127879	-0.06476628	1.0
21.39249992	19.55630493	18.92667961	18.57262421	0.00471166	0.10651634	1.01146951105363	1.5611827001193703	2.14800413289558	2.14800413289558	0.90423092257	0.86370213602	1.5993351912	1.5993351912	0.00471166	0.10651634	0.45004547	212.54944	23.68767166	21.85965538	20.96789932	20.54692841	0.95040434002659	1.00143120083993	0.81417641922425	0.81417641922425	0.8702691355600001	0.9716831506200001	0.93317011179	0.93317011179	0.63474544	0.63474544	-0.07958106	0.24055561	1.0
20.04768944	18.58494377	18.09018517	17.75660706	-0.00976728	-0.04249421	1.6995047366058602	2.02376028224482	1.64839159438192	1.64839159438192	0.81534211156	1.3993762491200001	0.93425426617	0.93425426617	-0.00976728	-0.04249421	0.28828037	203.36766	22.96841431	22.02556229	21.69593239	21.395998	0.8009765531092501	1.3906442964606702	1.4776973820172001	1.4776973820172001	0.90869520292	1.20792976229	1.33637707658	1.33637707658	0.41544333	0.41544333	0.07924627	-0.19030203	1.0
21.35103226	19.59576035	18.950037	18.54718781	0.00937593	-0.01468446	1.8553842018211701	1.5457809986697602	1.1929310755837401	1.1929310755837401	1.3173305850200001	1.5300629768500003	1.33924917597	1.33924917597	0.00937593	-0.01468446	0.3855449	298.62625	23.44795227	22.36250877	21.33126831	20.9073391	1.2051754425161203	1.8741115792251402	1.8032856780232303	1.8032856780232303	1.68976978208	2.6465425921700003	2.9879693526	2.9879693526	0.85860808	0.85860808	-0.07172575	-0.03918601	1.0
19.56202507	18.13996315	17.66642761	17.33856201	0.11137783	-0.07556129	6.8604595485490005	6.23664986160169	7.057236466715881	7.057236466715881	2.62558161841	2.62629168159	2.67686653951	2.67686653951	0.11137783	-0.07556129	0.24785958	208.80254	25.94683647	22.78747559	21.45654488	20.93438148	1.9573129862499103	1.7453036314767003	1.7293235512995102	1.7293235512995102	0.82274871756	0.75266524026	0.84439743106	0.84439743106	0.79847149	0.79847149	0.31580731	0.04501201	1.0
21.98033524	20.1796875	19.43307495	19.04958534	-0.02772051	0.09618327	3.5978663910532305	3.2971520628907003	4.48956795392864	4.48956795392864	3.05182568948	3.97634953425	4.15716203425	4.15716203425	-0.02772051	0.09618327	0.5245725	249.72249	22.52023315	21.80376816	21.08722305	20.93663788	0.66102571601879	1.3572406966635902	1.4690928144440902	1.4690928144440902	1.6600358805	1.7444581546200002	2.20114342895	2.20114342895	0.7680437	0.7680437	0.04158517	0.05135431	1.0
