CONFIGURATION_9-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_9-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_9-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_9-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_9-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_9-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_9-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_9-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_9-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_9-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_9-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_9-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_9-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_9-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_9-PLANE_1-OBJECT_1-MASS_PROFILE_1-e1	CONFIGURATION_9-PLANE_1-OBJECT_1-MASS_PROFILE_1-e2	CONFIGURATION_9-PLANE_1-OBJECT_1-REDSHIFT	CONFIGURATION_9-PLANE_1-OBJECT_1-MASS_PROFILE_1-sigma_v	CONFIGURATION_9-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_9-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_9-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_9-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_9-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_9-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_9-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_9-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_9-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_9-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_9-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_9-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_9-PLANE_2-OBJECT_1-REDSHIFT	CONFIGURATION_9-PLANE_2-OBJECT_2-REDSHIFT	CONFIGURATION_9-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_9-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_9-PLANE_1-OBJECT_2-magnitude-g	CONFIGURATION_9-PLANE_1-OBJECT_2-magnitude-r	CONFIGURATION_9-PLANE_1-OBJECT_2-magnitude-i	CONFIGURATION_9-PLANE_1-OBJECT_2-magnitude-z	WEIGHT
20.29096413	18.69547653	18.1586895	17.84610939	1.04271019414564	1.09510925309844	1.0936811172969902	1.0936811172969902	1.0922858718600001	1.49089286408	1.10378304047	1.10378304047	-0.11378465	-0.23252523	-0.11378465	-0.23252523	0.32043663	199.68724	22.36844826	20.63679886	19.99614906	19.67684746	0.40318507799049	0.8371135983491701	0.8207621366688701	0.8207621366688701	1.3736500151800002	2.2590985586800003	2.1930046888100003	2.1930046888100003	0.45925366	0.45925366	-0.19396971	0.02662108	23.45200157	22.02309227	21.35017967	21.07847977	1.0
20.01802635	18.54976654	18.04859161	17.75548172	1.5345362600503103	1.8994856921987702	1.73046051881208	1.73046051881208	0.7118865774099999	0.9673319260800001	0.92985858411	0.92985858411	0.0428856	-0.10380316	0.0428856	-0.10380316	0.29192942	207.6729	23.20688438	22.40927505	21.52594757	20.82190323	0.7604917084598601	6.878659472209951	1.37284675723201	1.37284675723201	0.67714556611	2.6754727526	1.5560400260000002	1.5560400260000002	1.0066555	1.0066555	0.18312701	-0.02914051	24.76807594	22.97348404	21.7826252	21.27674294	1.0
22.0100193	20.20664406	19.46232224	19.0718689	1.3092483435157303	1.5041083279254803	1.74162702314239	1.74162702314239	1.14199503635	1.60705293409	1.64212307937	1.64212307937	0.06976177	-0.00645125	0.06976177	-0.00645125	0.4860081	219.43703	22.85731697	22.02876663	21.43182373	21.20450783	0.7348146200490501	0.6686235301802801	0.6118031873641001	0.6118031873641001	0.31700282885000003	0.68450320151	0.5885041855	0.5885041855	0.71324615	0.71324615	0.00802603	-0.00526752	21.90076256	20.47010803	19.12689781	18.54838943	1.0
22.5545063	20.6817627	19.7008934	19.24782372	0.51435739730547	1.42880553444264	0.80193020478788	0.80193020478788	0.41870681718999997	1.7698028965400001	1.0646183192	1.0646183192	-0.13981902	0.01988229	-0.13981902	0.01988229	0.6050063	224.00903	24.73724747	22.76251984	21.39774513	20.80492401	0.9998239048780602	3.4060339227064405	1.9652191191538304	1.9652191191538304	1.26980627988	3.1099486132100003	2.30501675964	2.30501675964	0.84348931	0.84348931	-0.13135763	0.0554043	21.0094986	19.62532234	18.60526466	18.14828682	1.0
22.38536453	20.55101776	19.78978729	19.38383865	0.4643871254765601	0.60289412747764	0.58832714299454	0.58832714299454	0.54545469649	0.7889537251500001	0.8858112836200001	0.8858112836200001	0.23743555	0.20149856	0.23743555	0.20149856	0.5183842	224.4599	24.31949043	22.50871086	21.56542778	21.26759911	0.8988998292253001	0.9490771964986601	0.8612796339280901	0.8612796339280901	0.56805055189	0.6602083161400001	0.63203511705	0.63203511705	0.68245373	0.68245373	-0.00406174	-0.37794181	24.92032433	23.26931	22.24198151	21.82874107	1.0
21.69489479	19.83465385	19.12116241	18.73248863	1.3657423587486401	3.1355649371093004	4.78917750513951	4.78917750513951	1.23578517585	2.71434401847	3.1007963263000002	3.1007963263000002	0.12277691	0.08811889	0.12277691	0.08811889	0.44677594	291.8958	23.39215851	21.89689445	21.11092186	20.65092659	0.66667433946	1.02297236901376	0.8841563233791301	0.8841563233791301	0.50752148324	1.29909059348	1.1784809132600003	1.1784809132600003	0.5709737	0.5709737	-0.18075233	0.12504057	24.57368469	22.98086929	20.1345787	19.00997543	1.0
22.72558975	20.62301064	19.68768692	19.25727081	0.5762360116813801	0.7386267857895601	0.8665236290946501	0.8665236290946501	0.31330096709	1.10620793466	0.90694920904	0.90694920904	-0.02597925	-0.01404739	-0.02597925	-0.01404739	0.5820995	207.35017	23.74861717	22.22272301	21.10470581	20.5609951	0.76585787060591	0.9692327761063201	0.8940963458272101	0.8940963458272101	0.41012554536000007	0.57768014435	0.96643582196	0.96643582196	0.79240353	0.79240353	0.20952357	0.09922064	21.20623016	19.85754395	19.31449509	19.04586029	1.0
21.78107071	19.830019	19.16865349	18.79428864	8.74788003328412	0.9907343657783502	1.12052294457387	1.12052294457387	4.27932564734	1.15012361943	1.43044537014	1.43044537014	0.1323245	0.01966641	0.1323245	0.01966641	0.44360432	219.5035	23.68976021	22.07992935	21.06307983	20.52891731	0.84582944777624	1.0503506876552	0.9131332302970301	0.9131332302970301	1.1273195206300002	0.93793060641	0.9840711580900001	0.9840711580900001	0.70731847	0.70731847	-0.11193216	0.17130179	21.52335358	21.09261894	20.9645462	20.91609764	1.0
22.07584	20.10541916	19.40905762	19.01549911	0.9090876807419301	1.4111556239940601	1.5485554737800202	1.5485554737800202	1.7983710032800002	1.22690050722	1.31314696775	1.31314696775	0.01977378	-0.10245686	0.01977378	-0.10245686	0.4535512	245.14853	22.50922394	21.96730995	21.38616371	21.06142998	1.1054885346644001	0.7907055196449101	0.80571875484841	0.80571875484841	0.64728218174	0.47301184882	0.59748065165	0.59748065165	0.83067278	0.83067278	-0.23193578	0.40381444	22.73797226	22.08125114	21.80468941	21.76607132	1.0
21.89507484	20.04831123	19.36545181	19.00150108	0.8996892944486301	1.06172306798049	1.0058610602759301	1.0058610602759301	0.33270393148	0.84151486164	0.85571683534	0.85571683534	0.00819015	-0.04093859	0.00819015	-0.04093859	0.50941956	199.90784	23.89917564	22.37151718	21.42056084	21.02348709	1.0430925915036902	1.3723265593170901	1.39921377044994	1.39921377044994	0.5430918177	1.50244483663	1.21660299207	1.21660299207	0.67119455	0.67119455	0.10224554	-0.00672685	23.39216614	21.96876144	21.18470192	20.79392624	1.0
22.72546768	20.69771767	19.75834846	19.32147789	6.67099468527053	1.4982584462117303	1.6691076759891101	1.6691076759891101	3.8185496867900004	1.65863733066	1.60477013091	1.60477013091	0.0352131	0.09806729	0.0352131	0.09806729	0.5505231	167.44687	22.71559334	22.1681118	21.59155655	21.50663757	0.4694317430756901	0.7819118315753801	0.9683775436144101	0.9683775436144101	0.50242423553	0.8700198247100001	1.25560292806	1.25560292806	0.78003149	0.78003149	-0.01195475	-0.07529672	21.52048683	21.17165756	21.07876396	21.14498329	1.0
20.12110519	18.57902145	18.06270409	17.73913002	1.76242833133293	2.5242442152789306	2.0691041523076104	2.0691041523076104	1.4099240797800001	1.5337113522999999	1.4491621649	1.4491621649	-0.08429042	0.08568952	-0.08429042	0.08568952	0.28471437	230.19853	22.2545166	21.11520576	20.59302521	20.32009697	1.2493461966552502	1.3151763274058301	1.33121643520798	1.33121643520798	0.90761838624	1.01213562509	1.07206743915	1.07206743915	0.45868851	0.45868851	0.17812292	0.00952333	24.11327934	22.88422966	22.56381607	22.26643181	1.0
21.91658401	20.0021019	19.34081078	18.97532463	0.61984857199051	0.83788373567883	0.69757972444113	0.69757972444113	1.4176835844400002	0.9782222458600001	1.04664745293	1.04664745293	-0.0476769	-0.07316802	-0.0476769	-0.07316802	0.4444892	269.3503	23.75348663	23.2647419	22.84235382	21.92817497	0.80441087281191	0.8066696363085901	0.77256542509389	0.77256542509389	1.04074116725	0.85933435826	1.08267007375	1.08267007375	1.22915121	1.22915121	0.26409094	-0.20339816	23.57606125	22.15530205	21.00733566	20.57605362	1.0
21.92813873	19.91997528	19.13011551	18.71536827	1.4909262064257403	1.8769732598438402	4.400042248161231	4.400042248161231	1.1836002003700001	1.4296406269600002	2.69288342098	2.69288342098	-0.0406048	-0.00576662	-0.0406048	-0.00576662	0.510349	194.09534	22.53441811	22.32485199	21.72301292	21.53014755	1.7135566686559502	1.3953727778369902	0.8373133390538501	0.8373133390538501	1.10593818082	2.88003405003	1.5480268210199999	1.5480268210199999	0.9720743	0.9720743	-0.03622109	-0.01241364	26.07007599	24.39392853	22.43594742	21.81906891	1.0
22.94042969	21.19301224	20.11642075	19.63402939	0.48629307850597003	0.9079008444554301	0.6927809244760301	0.6927809244760301	1.48574059414	1.66475010027	0.83932724079	0.83932724079	-0.11636922	0.03512119	-0.11636922	0.03512119	0.6433441	275.32178	23.48496437	22.43004799	21.64092445	20.96952438	1.1490723345033302	1.7507331856278703	2.6673651831516203	2.6673651831516203	0.79670244418	1.26560749014	2.06101986146	2.06101986146	1.01051416	1.01051416	-0.07524933	0.01823936	22.56121254	21.19740868	19.94559097	19.41440773	1.0
20.16569901	18.68190193	18.16034126	17.88021278	1.6462030173612303	1.6693268109897001	1.4082765286962302	1.4082765286962302	0.56606640625	1.11936463064	0.9512221793100001	0.9512221793100001	-0.05376816	0.02149038	-0.05376816	0.02149038	0.33089575	212.82704	22.77295876	21.99009895	21.49739456	21.38798904	1.7490405316615503	1.50780551749574	1.5242155556353802	1.5242155556353802	0.9234679102900001	1.1988537217100002	1.3158955386700002	1.3158955386700002	0.66825984	0.66825984	-0.18863677	0.0846175	99.0	23.81069374	22.65016747	21.89354134	1.0
22.93160057	20.99686241	20.01342964	19.5710907	9.68066150863282	0.8106895912586202	1.07558106329669	1.07558106329669	1.20106843156	0.96964175777	1.8180143128500001	1.8180143128500001	-0.04386227	-0.09202469	-0.04386227	-0.09202469	0.65226364	198.10973	23.42123795	22.74296951	22.05267906	21.56437492	5.704443505524651	1.2305169692821603	1.4064601244720103	1.4064601244720103	2.56177770269	1.2341889788800002	1.8950086595600002	1.8950086595600002	0.95375523	0.95375523	-0.12788689	0.00295833	29.0617981	24.52579498	22.64333153	22.14746666	1.0
21.60588074	19.70996857	18.87316513	18.47193527	1.1724793800286302	1.5971185534889902	1.6320196835784602	1.6320196835784602	0.92317915733	1.3438852637	1.3990505630699999	1.3990505630699999	-0.03817919	0.08806757	-0.03817919	0.08806757	0.5299371	249.96698	23.7281971	22.71498299	22.02263641	21.28023911	1.2706050356467102	1.4842127151624902	1.82508793496291	1.82508793496291	1.0840636081800001	1.3342068873700001	1.60595272882	1.60595272882	1.09164136	1.09164136	-0.11140769	0.07021561	25.21833992	23.64839363	22.20820999	21.70087433	1.0
22.25521088	20.3710022	19.57819366	19.16621971	0.5547211630037401	0.72198052790633	0.7435346251496401	0.7435346251496401	0.5379993039900001	1.04164410674	1.02324760653	1.02324760653	-0.33004278	-0.01628925	-0.33004278	-0.01628925	0.49561867	276.21118	23.34134293	22.74651337	22.45829964	21.69591713	0.6699855030664701	0.77999535917548	1.0302553334958402	1.0302553334958402	0.37466444006000005	0.9384073465100001	1.01264390678	1.01264390678	1.24789078	1.24789078	0.03348844	0.06559586	21.52424812	20.02976418	18.72993279	18.16751099	1.0
20.84061623	19.16733742	18.59654236	18.28065681	0.9721550785116901	0.9854540229939801	1.02741641086152	1.02741641086152	1.21205707126	0.9950503929100001	1.0508247371600001	1.0508247371600001	-0.02924314	-0.01732594	-0.02924314	-0.01732594	0.3307577	185.82333	23.12507629	22.22562027	21.48484993	21.36171341	0.8744324007959201	1.3005280741895602	1.48074811742177	1.48074811742177	0.6272062766200001	1.78457836278	1.70231523976	1.70231523976	0.71825216	0.71825216	0.19828025	-0.0844693	24.70881081	23.31899071	21.97463799	21.35090256	1.0
21.85727501	20.05449486	19.36895943	19.00202942	1.04759019713336	1.3846715885868601	1.4240672898619702	1.4240672898619702	0.56012400278	1.37149788618	1.26704642363	1.26704642363	0.01873113	-0.07947792	0.01873113	-0.07947792	0.5098612	254.06013	24.77206039	22.88606453	21.71338463	21.0812912	4.58487902817519	0.5940819692100401	0.3808787194538801	0.3808787194538801	4.435074071130001	1.65724555044	1.05416065809	1.05416065809	0.83963707	0.83963707	-0.05148808	-0.17555071	20.15039253	19.76784134	19.72130394	19.77005577	1.0
20.46350098	18.84519005	18.30342293	17.98169136	1.0402359242541102	1.32149957132122	1.3100849079862302	1.3100849079862302	0.8026943837	1.0582842035300002	1.10328504471	1.10328504471	0.03025469	0.19145369	0.03025469	0.19145369	0.32613105	220.69443	22.25901985	21.262537	20.89021301	20.69949532	4.96580774920748	1.9666476506019601	1.6772878260366701	1.6772878260366701	4.0089616789	1.88183741442	1.84738515608	1.84738515608	0.53660026	0.53660026	-0.01790637	-0.19239879	23.19445038	22.12301445	21.72620583	21.542696	1.0
22.3738327	20.45204735	19.69775009	19.30496597	1.0220963581542502	7.900099085926381	1.0113111299525002	1.0113111299525002	1.54294916944	4.21233962361	1.58250127656	1.58250127656	0.27341183	-0.11241956	0.27341183	-0.11241956	0.49401316	174.10184	23.09248924	21.78409767	21.16439819	20.82579994	0.66148542425983	0.9084593675298701	0.79944650162813	0.79944650162813	0.48022695663	1.1084134868500002	0.77205146207	0.77205146207	0.60752454	0.60752454	0.13325568	-0.0203217	21.54564857	21.07205391	21.15365791	21.0974884	1.0
22.63200951	20.78449249	19.95763016	19.50542831	0.8129999389204301	0.9743935243063101	1.1730441698144702	1.1730441698144702	0.9928006961700001	1.98404557902	2.41656381754	2.41656381754	0.01563829	0.00313112	0.01563829	0.00313112	0.5211947	161.03159	24.37857056	23.05837631	21.90047073	21.52861977	1.00772786172524	5.112036182131781	1.4892900178808801	1.4892900178808801	0.67429529046	2.7012729763300003	0.9433834800900001	0.9433834800900001	0.80987117	0.80987117	0.00054817	-0.10474586	22.34644699	20.94389725	19.67477036	19.18548393	1.0
21.92156601	19.98225403	19.16257477	18.74707985	0.7125748193826901	0.7434733441824001	0.8952169541795901	0.8952169541795901	0.38990767810000004	0.8842517094	1.06966725381	1.06966725381	0.01652147	0.02503712	0.01652147	0.02503712	0.5306297	296.35272	22.60531044	21.77581406	21.20315933	20.99318314	0.71558122645023	0.9384023274364102	1.1771732962722703	1.1771732962722703	0.41679519117	1.08768288794	1.74486184384	1.74486184384	0.69670134	0.69670134	0.06737437	-0.080432	24.21105194	22.94717979	22.25914955	22.01477814	1.0
21.92952347	20.14816666	19.51398087	19.14940453	1.0947827934023802	1.66717266768059	6.530631832656221	6.530631832656221	0.50646893094	1.26217243399	3.08267559737	3.08267559737	-0.04542988	0.04180792	-0.04542988	0.04180792	0.45841968	186.2125	22.92356491	21.96152115	21.20070648	20.94454765	0.47545646396243	0.6406495502449201	1.16306516233461	1.16306516233461	0.34739499839	1.03790888606	2.0571599209199998	2.0571599209199998	0.7299444	0.7299444	0.08893584	0.2012287	23.85092545	22.84458542	22.54693413	22.5163784	1.0
22.38499641	20.59285927	19.77874947	19.37114906	0.7353473506950801	0.8110526607230001	0.7117410915328801	0.7117410915328801	0.93187101014	1.5976863232200003	1.42397995172	1.42397995172	-0.1493524	0.05633263	-0.1493524	0.05633263	0.53471005	196.73077	24.58285713	22.93923187	21.86942482	21.47990799	1.40235566921313	2.43128623375281	2.9403432022880005	2.9403432022880005	1.0931247261400001	1.4916155907100002	1.63436094208	1.63436094208	0.73097518	0.73097518	-0.05495381	0.11338346	23.77334595	22.32097054	21.75510216	21.40273094	1.0
22.45737839	20.70906067	19.73485756	19.27322197	1.0075003489753702	1.05395955048753	0.7964244609832101	0.7964244609832101	4.4089319842200005	1.1879429615700001	1.06722354986	1.06722354986	-0.08317951	-0.05598383	-0.08317951	-0.05598383	0.5780509	204.60718	22.64115906	21.86888123	21.36817551	21.07006264	1.0382634484816702	1.3528925673179901	1.3052843933216203	1.3052843933216203	0.9160929063700001	0.69832832251	1.06239044357	1.06239044357	0.71671102	0.71671102	0.03601912	-0.08166636	20.98176575	20.68518639	20.63108063	20.6182518	1.0
