CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_1-PLANE_1-OBJECT_1-MASS_PROFILE_1-e1	CONFIGURATION_1-PLANE_1-OBJECT_1-MASS_PROFILE_1-e2	CONFIGURATION_1-PLANE_1-OBJECT_1-REDSHIFT	CONFIGURATION_1-PLANE_1-OBJECT_1-MASS_PROFILE_1-sigma_v	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_1-PLANE_2-OBJECT_1-REDSHIFT	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e2	WEIGHT
21.87658691	20.09887886	19.41886139	19.06296921	0.04218214	-0.0671056	0.5576664212168301	0.7651507289430001	0.9327560128564201	0.9327560128564201	1.01204508208	1.1955716658100002	1.74409334206	1.74409334206	0.04218214	-0.0671056	0.4832614	243.25	24.84218788	22.62760544	21.48319626	20.63498497	0.47062022904284007	0.5796448695834501	0.50611339320387	0.50611339320387	0.45795462279	0.9228732857	1.00800110729	1.00800110729	0.9002241	0.1524466	-0.26438645	1.0
22.60293579	20.70523834	19.84228516	19.43350601	0.00364705	0.09209205	0.9421900862035801	0.8088200853014101	0.78027623650054	0.78027623650054	0.52558809729	1.00531454914	0.97343779983	0.97343779983	0.00364705	0.09209205	0.55868334	199.47403	22.96085358	21.81827545	21.05155945	20.68919754	0.9788625665974301	1.2138498009185401	1.12172864739681	1.12172864739681	0.7048183840300001	0.9222604168	0.88334983506	0.88334983506	0.69264001	0.182649	-0.13131848	1.0
22.34636307	20.4657917	19.81025505	19.40371704	0.08619296	-0.13355214	0.6037717880178001	0.8256608733885501	0.7068876072480701	0.7068876072480701	0.31931849125	0.8847513962500001	0.99782298099	0.99782298099	0.08619296	-0.13355214	0.47234	167.29462	23.5750885	22.19388199	21.2226429	20.80843925	1.6812629912924404	2.3086425546569203	1.8091949281813702	1.8091949281813702	0.7826821877000001	1.3829563070000002	1.0715042325400002	1.0715042325400002	0.72134623	0.01485757	-0.03481969	1.0
22.23487473	20.36369705	19.59084511	19.1810112	-0.09421144	-0.0059392	0.7306592398056101	2.8439766934876305	1.0906987872666603	1.0906987872666603	0.5480219894	2.77052086055	1.8157140754	1.8157140754	-0.09421144	-0.0059392	0.49793446	273.5207	22.51722336	21.89626694	21.1964283	20.97260475	0.5382514271752701	0.6558293471671801	0.6466312293380301	0.6466312293380301	0.45179178324	0.45711833802	0.47401630631	0.47401630631	0.82675115	0.10951966	0.23592105	1.0
22.22161293	20.38125038	19.66725159	19.268013	-0.34574243	0.04045294	0.51283173252233	0.6584923419084501	0.6540771269331301	0.6540771269331301	0.40185672542	0.72186242252	0.71785951781	0.71785951781	-0.34574243	0.04045294	0.47280914	174.50034	23.39157104	21.79628372	20.63882446	20.21998978	1.6087183137596701	7.012263318283941	5.590801105884471	5.590801105884471	2.8044741211	3.79372237896	3.09514192098	3.09514192098	0.80248284	0.0019992	-0.0332866	1.0
20.27909279	18.81837082	18.32307434	18.02192307	-0.04172893	-0.04784919	5.826317244422531	6.536391342304711	7.074436893485	7.074436893485	1.56945255523	1.9936188605500003	2.1322198474	2.1322198474	-0.04172893	-0.04784919	0.28345007	194.49963	21.71718025	20.28980446	19.76589584	19.41796684	1.0417952639649002	1.5452856040665501	2.9116992196009	2.9116992196009	0.95248780106	0.95758551691	2.9893894737	2.9893894737	0.39494705	0.00652937	-0.17337446	1.0
21.85269356	19.97554779	19.2475872	18.85117912	0.44925648	0.03960216	0.6545359110763301	0.9069969301296301	0.8257484081414301	0.8257484081414301	0.74407929492	0.995834509	0.8441972170500001	0.8441972170500001	0.44925648	0.03960216	0.4749857	328.8042	22.77419853	22.51758194	21.92811203	21.59101105	2.47057005901225	2.5270432294753205	3.2276060088379004	3.2276060088379004	1.35110751985	1.72147171529	1.9849705894700003	1.9849705894700003	0.96201414	-0.07767524	0.00992315	1.0
22.34537506	20.35380173	19.60960579	19.23502922	0.0225474	-0.07314571	0.7146525752149601	0.9087096375724302	0.8232338341652901	0.8232338341652901	0.5021297781	0.7141965327099999	0.74967519589	0.74967519589	0.0225474	-0.07314571	0.4730636	215.63644	22.66109467	20.87998009	19.99036217	19.50734711	0.9502276865507302	1.3657965817111202	1.5162854114048003	1.5162854114048003	0.60733252908	1.17604862351	1.45732360194	1.45732360194	0.6104512	-0.04364533	0.00250694	1.0
22.39775848	20.48776054	19.59397507	19.18172455	0.14603835	-0.01894008	1.1321756087542	1.22077464290312	1.2252188161719801	1.2252188161719801	1.05134687369	1.3228311143000002	1.3820472212000001	1.3820472212000001	0.14603835	-0.01894008	0.5651143	134.99187	22.60466957	21.68148804	21.06801414	20.8707428	0.8278064411250401	1.0561474676359601	1.27064764928423	1.27064764928423	0.6456372009	0.8489051642700001	1.26187458912	1.26187458912	0.70018071	0.01827245	0.02178533	1.0
22.3352623	20.35881233	19.58441734	19.1497345	-0.05810313	-0.02846178	0.7694326296627901	0.98775388256032	1.0103410527114403	1.0103410527114403	0.9359674060900001	1.12842775266	1.53024807888	1.53024807888	-0.05810313	-0.02846178	0.4871057	240.08092	22.38552284	21.54752159	20.74930191	20.36847115	1.3027000278244802	1.04170878473096	0.8113579450214001	0.8113579450214001	0.9118998211	0.98811105638	1.1472102606	1.1472102606	0.84893352	0.18669824	0.03950612	1.0
21.37795639	19.80621529	19.27594948	18.96880722	0.09364585	0.01947427	0.53090807193098	0.55079217358899	0.6297783698770101	0.6297783698770101	0.51368874119	1.4377457583300002	1.57982732137	1.57982732137	0.09364585	0.01947427	0.29971972	177.23264	22.91472626	21.91685486	21.85571289	21.49594116	5.64203351275666	1.29722297947115	1.276170609253	1.276170609253	2.36273938159	1.49139600149	1.23128766282	1.23128766282	0.43833186	-0.14541202	-0.10644037	1.0
22.03191185	20.16537857	19.52422333	19.17713165	-0.10715474	0.06928009	1.39977697695737	1.3909297915081702	1.2893731798759003	1.2893731798759003	1.2874720293300002	1.26216515941	1.37614802074	1.37614802074	-0.10715474	0.06928009	0.44402498	180.9828	23.01631737	22.01362801	21.17518234	20.81888962	0.60958123284246	0.6987033008353001	0.88423251234094	0.88423251234094	0.6232340982	1.2110134241400001	2.02539817099	2.02539817099	0.75323426	0.10974447	0.06511731	1.0
22.08887291	20.3006897	19.58613586	19.20553398	-0.2757437	0.06183056	5.106381160558071	0.9524245092079101	0.9044598617030001	0.9044598617030001	3.8342244526	1.25815535884	1.39261561846	1.39261561846	-0.2757437	0.06183056	0.53331035	244.54248	22.06497765	20.66715431	19.85492325	19.65679932	0.50869967053217	0.60727279839519	0.5795264626308001	0.5795264626308001	0.32924799576	0.32773413094	0.36385735978	0.36385735978	0.67627907	-0.21564178	-0.97624496	1.0
20.03251648	18.51126289	17.98872185	17.66142464	-0.09397021	-0.40501978	1.3942831731054801	1.1543537321149502	1.3738285752191302	1.3738285752191302	0.64811275941	0.81646614463	0.87523994076	0.87523994076	-0.09397021	-0.40501978	0.2699917	223.9811	22.91130638	21.14418602	20.53212929	20.17282104	0.6468067615844001	0.8218112394924301	0.8236969718053501	0.8236969718053501	0.55723717013	0.70080112215	0.8345977223100001	0.8345977223100001	0.43902269	0.17299185	-0.08691914	1.0
22.5037365	20.60070038	19.70018196	19.30381775	0.01405627	-0.00042739	0.6450350156333401	1.0570151671484302	1.1465115846861702	1.1465115846861702	1.0691949663	0.93405900708	1.59604234967	1.59604234967	0.01405627	-0.00042739	0.5845264	174.84686	22.15358162	21.01592064	20.21658516	19.77927399	4.491066671852761	4.46153190173268	4.829889334087611	4.829889334087611	3.58839834997	2.8251198157200004	3.6332661341900003	3.6332661341900003	0.73809717	0.06379222	-0.15991712	1.0
22.21616745	20.30619431	19.62542725	19.22835732	0.00802603	-0.00526752	0.7348146200490501	0.6686235301802801	0.6118031873641001	0.6118031873641001	0.31700282885000003	0.68450320151	0.5885041855	0.5885041855	0.00802603	-0.00526752	0.4335891	212.93025	24.08683777	23.50826645	22.55476379	22.27191925	0.5856876975310101	1.0482262282224402	1.1606831770311903	1.1606831770311903	0.65063647322	1.1551206325799999	1.48867351491	1.48867351491	0.84073598	0.10250499	-0.09111053	1.0
21.89507484	20.04831123	19.36545181	19.00150108	0.00819015	-0.04093859	0.8996892944486301	1.06172306798049	1.0058610602759301	1.0058610602759301	0.33270393148	0.84151486164	0.85571683534	0.85571683534	0.00819015	-0.04093859	0.50941956	199.90784	23.24218369	21.32959938	20.21720886	19.78693008	1.8555876368421402	1.8664625772368904	1.5504491881955402	1.5504491881955402	1.86471104904	1.266020458	1.2355357387600001	1.2355357387600001	0.703229	0.0523076	0.0460518	1.0
22.70513153	20.7818222	19.82988548	19.37467957	-0.04390168	0.08223931	7.294699355691901	0.7857385096637801	0.92161246433383	0.92161246433383	3.83277799468	0.9309416102200001	1.4300846972	1.4300846972	-0.04390168	0.08223931	0.5976345	241.91096	24.31298447	21.75997162	20.479002	19.9989109	6.74755384233529	5.0844207210322905	1.9803109185826002	1.9803109185826002	2.6199008789000002	3.5612830973100005	3.4632364790200003	3.4632364790200003	0.77643173	-0.07817976	0.04774255	1.0
22.41379166	20.53981209	19.63508797	19.18854904	-0.10845366	0.09193573	0.07675654809851	0.34395557337079	0.4171427465273801	0.4171427465273801	0.34588288778	0.9489351129000001	2.29713560959	2.29713560959	-0.10845366	0.09193573	0.5662768	262.9933	24.00628662	21.60234833	20.54738998	20.08420563	0.57597828729569	0.7660553031410601	0.7441490201755201	0.7441490201755201	0.40787120667000004	0.9465482800700001	1.08671022189	1.08671022189	0.68585826	0.07353636	0.29940176	1.0
22.21782494	20.32935905	19.52419281	19.09560394	0.01397395	0.10684468	0.67627807398881	3.2535203725112405	1.17957071732973	1.17957071732973	0.72788176401	2.86988225792	1.69038039444	1.69038039444	0.01397395	0.10684468	0.52110386	397.57962	22.69281006	22.01506615	21.37998009	21.21740532	0.5900172902763	0.8157243467417301	0.7439386592625801	0.7439386592625801	0.43230843290000004	0.86549352896	0.87186558238	0.87186558238	0.78158262	0.13921331	-0.12765224	1.0
21.52616692	19.67189407	19.02465057	18.67106056	-0.09749376	-0.13935682	1.08182475387011	1.7371267794070604	1.4213214438008102	1.4213214438008102	0.75352854828	1.5085956071100002	1.33896437327	1.33896437327	-0.09749376	-0.13935682	0.39997357	223.83246	23.03592682	22.36119843	21.60890007	21.03076553	2.03772171080855	2.15258960321426	4.644264143677571	4.644264143677571	1.88207393558	2.1879497367600003	3.15870881584	3.15870881584	1.0698665	0.02214313	0.03940662	1.0
18.6224556	17.36553383	16.91304016	16.5714016	-0.14624797	0.19938565	2.45785734186397	2.65683194038363	2.4905349348450803	2.4905349348450803	1.09741556588	1.23272772458	1.2675426625500001	1.2675426625500001	-0.14624797	0.19938565	0.19294205	250.201	21.36939621	19.97699738	19.47142982	19.13552475	0.4498587635796801	1.1770037672034102	0.6618906453128102	0.6618906453128102	0.7747788378200001	3.12031083951	1.12686240822	1.12686240822	0.36906957	-0.03468791	0.04707624	1.0
22.22390366	20.39698219	19.59631348	19.20655441	0.06418558	-0.24464716	4.6675132701506605	0.90583786381325	0.9155584884185402	0.9155584884185402	2.8216216816500004	1.19182472059	1.213012808	1.213012808	0.06418558	-0.24464716	0.5443181	189.5787	23.91168404	21.47844124	20.38466454	19.93111992	1.8985533473389002	1.9210911100733203	1.92688215110215	1.92688215110215	0.95471598966	1.09791218352	1.09455274776	1.09455274776	0.67314768	0.07157215	0.00734267	1.0
21.96481133	20.12649345	19.39974022	19.00794411	0.0843159	0.0139267	0.4862036969407901	0.8776884187254501	1.0068544225691503	1.0068544225691503	0.57487582795	1.40534041058	1.54653358329	1.54653358329	0.0843159	0.0139267	0.49955538	190.99918	22.68320656	21.9733181	21.57067871	21.47291946	0.7694326296627901	0.98775388256032	1.0103410527114403	1.0103410527114403	0.9359674060900001	1.12842775266	1.53024807888	1.53024807888	0.72010303	-0.05810313	-0.02846178	1.0
22.28571129	20.50939751	19.60377312	19.19926262	-0.15887741	-0.15326767	0.8528614166329501	0.8213615579896302	1.38715595161887	1.38715595161887	0.35404025095	0.47665925117	1.38139597797	1.38139597797	-0.15887741	-0.15326767	0.5694111	232.37595	23.19156647	22.21767044	21.55631256	21.32443237	0.8988998292253001	0.9490771964986601	0.8612796339280901	0.8612796339280901	0.56805055189	0.6602083161400001	0.63203511705	0.63203511705	0.74533585	-0.00406174	-0.37794181	1.0
22.34185028	20.46843338	19.55963898	19.1284771	0.08566571	-0.0110351	0.7753976853701301	1.0107536623970002	1.1065840104606302	1.1065840104606302	0.6790597958300001	0.87052377742	1.03357829124	1.03357829124	0.08566571	-0.0110351	0.58570343	194.60753	23.58359909	23.27217484	22.83254433	22.08789825	1.0809481495405802	1.9627462347173703	3.7638100896400606	3.7638100896400606	0.62934398533	0.72444827534	1.32513924964	1.32513924964	1.2311789	-0.04084011	0.18220153	1.0
21.06322289	19.24333763	18.6568985	18.3231411	0.06626399	0.20968041	1.33433894036695	1.8177624232455503	2.15793670169222	2.15793670169222	0.73163961847	0.83891872289	1.20420438833	1.20420438833	0.06626399	0.20968041	0.37136918	200.8078	22.88916969	21.7472496	20.95804214	20.59206009	1.0906964126948901	0.9157185842191801	0.9221597737299901	0.9221597737299901	0.76526462346	1.37574809505	1.14152939485	1.14152939485	0.59950739	0.19169325	-0.05093299	1.0
22.27675819	20.41777039	19.54561424	19.16148567	0.0064972	0.04046197	0.7777434565519101	1.81507079945518	1.4305633615158302	1.4305633615158302	0.67233616401	1.7679010804200002	1.49769738418	1.49769738418	0.0064972	0.04046197	0.54740113	238.9097	22.8701973	22.09699631	21.21085167	20.74097252	2.10194850413913	1.2086094329743402	1.5332110297369201	1.5332110297369201	2.68641361309	1.75519936392	2.29722841177	2.29722841177	0.90271464	0.00949592	-0.07131695	1.0
22.51860809	20.60192299	19.57765961	19.10965729	0.06151528	0.06936305	0.8557250104661901	2.7706785670298304	0.9483106206808102	0.9483106206808102	0.87621417429	2.87135505003	1.57264945962	1.57264945962	0.06151528	0.06936305	0.6030794	265.8366	23.00926018	22.09445953	21.61797523	21.4916687	9.879331349921861	0.8324922431532902	0.8176056598472401	0.8176056598472401	2.5881304762700004	0.68263656427	0.6156504143	0.6156504143	0.70760723	-0.14593463	-0.014507	1.0
22.28571129	20.50939751	19.60377312	19.19926262	-0.15887741	-0.15326767	0.8528614166329501	0.8213615579896302	1.38715595161887	1.38715595161887	0.35404025095	0.47665925117	1.38139597797	1.38139597797	-0.15887741	-0.15326767	0.5694111	232.37595	23.57886696	22.55585289	21.82162476	20.96266747	1.5248042246350901	2.04067627017707	2.39585026128774	2.39585026128774	0.61462652111	0.8753676062200001	1.23505605306	1.23505605306	0.72440058	-0.25726209	-0.02712289	1.0
21.91658401	20.0021019	19.34081078	18.97532463	-0.0476769	-0.07316802	0.61984857199051	0.83788373567883	0.69757972444113	0.69757972444113	1.4176835844400002	0.9782222458600001	1.04664745293	1.04664745293	-0.0476769	-0.07316802	0.4444892	269.3503	23.82324028	22.69301796	21.90365028	21.52689362	0.8948625253066901	1.4338493268556	1.5260703507296702	1.5260703507296702	0.78475568496	1.46186475719	1.48245138727	1.48245138727	0.72594219	0.08240748	0.09161769	1.0
22.52954865	20.59790611	19.78827095	19.38702965	0.11021399	0.0746498	0.7585817669969401	0.6606962882809401	0.70101279080151	0.70101279080151	0.38399910432	0.6080497379700001	0.78031002764	0.78031002764	0.11021399	0.0746498	0.54977393	228.24649	23.00526428	21.82892609	21.03899384	20.73279381	1.9442100224454604	1.81872247305668	1.8370443001632302	1.8370443001632302	1.25636565962	1.17801991371	1.1720697964500002	1.1720697964500002	0.72975136	-0.24205016	-0.07652188	1.0
21.15392876	19.36058044	18.77579689	18.45238686	0.0890767	0.06926588	0.6072977324363101	0.6880815992165901	0.6278095877291701	0.6278095877291701	0.34458450675	0.80959177173	0.7673359877900001	0.7673359877900001	0.0890767	0.06926588	0.3984658	153.5238	23.49137306	21.73784065	21.01512146	20.61020851	0.48909394020635005	0.8896023024010401	1.19795441887354	1.19795441887354	0.5648877586000001	1.00139867902	1.53234377597	1.53234377597	0.51698756	-0.06879162	-0.01884511	1.0
22.55043983	20.77688599	19.95633888	19.55580139	-0.40312944	0.12474919	0.7757114795306	1.21926022499938	0.9700935497268202	0.9700935497268202	0.58064604795	1.31820104401	1.06815370196	1.06815370196	-0.40312944	0.12474919	0.57875013	171.77603	22.51004219	21.53892899	20.92435455	20.61394119	0.57196558886545	0.5957477759207	0.7407837650276701	0.7407837650276701	0.73198800142	1.7065093901800001	1.2338000886700002	1.2338000886700002	0.68985	-0.15120466	0.15886656	1.0
22.12457848	20.28430939	19.53662682	19.10883904	0.06445338	-0.12926992	1.0474678323305302	1.1888313694684	1.05342721548818	1.05342721548818	0.6313281914600001	1.29241724989	1.4047704317200003	1.4047704317200003	0.06445338	-0.12926992	0.4942194	214.33812	21.68840027	20.94750595	20.22475815	19.91163826	0.44227638517223006	0.6712300595000901	0.68189054832724	0.68189054832724	0.48896357993000006	1.35619231977	2.1780798622399997	2.1780798622399997	0.79420045	0.04866531	-0.014132	1.0
22.10910225	20.15883255	19.38659096	18.97060204	-0.16563623	0.00466781	0.8337243975852101	2.00484846708573	1.7366555275516102	1.7366555275516102	0.85575138302	0.9661107644800001	1.1179695892200001	1.1179695892200001	-0.16563623	0.00466781	0.5508926	292.83795	22.24653435	20.90753174	19.76938057	19.30489349	2.8563970547153	4.38240302363146	2.15893012969599	2.15893012969599	1.53160813078	2.34106358435	1.30430682239	1.30430682239	0.78076969	0.08038069	0.08786063	1.0
