CONFIGURATION_10-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_10-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_10-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_10-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_10-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_10-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_10-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_10-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_10-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_10-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_10-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_10-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_10-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_10-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_10-PLANE_1-OBJECT_1-MASS_PROFILE_1-e1	CONFIGURATION_10-PLANE_1-OBJECT_1-MASS_PROFILE_1-e2	CONFIGURATION_10-PLANE_1-OBJECT_1-REDSHIFT	CONFIGURATION_10-PLANE_1-OBJECT_1-MASS_PROFILE_1-sigma_v	CONFIGURATION_10-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_10-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_10-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_10-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_10-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_10-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_10-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_10-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_10-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_10-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_10-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_10-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_10-PLANE_2-OBJECT_1-REDSHIFT	CONFIGURATION_10-PLANE_2-OBJECT_2-REDSHIFT	CONFIGURATION_10-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_10-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_10-PLANE_1-OBJECT_2-magnitude-g	CONFIGURATION_10-PLANE_1-OBJECT_2-magnitude-r	CONFIGURATION_10-PLANE_1-OBJECT_2-magnitude-i	CONFIGURATION_10-PLANE_1-OBJECT_2-magnitude-z	WEIGHT
21.82816887	19.93798637	19.26190567	18.86268616	1.0469135313318503	1.82440467251387	0.9334661889633601	0.9334661889633601	1.57507497975	2.71302898954	1.64683591839	1.64683591839	-0.08973893	-0.06167424	-0.08973893	-0.06167424	0.4694079	256.5814	22.97284508	21.49580002	20.32049179	19.85684013	1.1511062897580402	1.1669463933216202	1.0737568754849	1.0737568754849	0.52782393656	0.65323881877	0.60559938801	0.60559938801	0.81652997	0.81652997	0.25679366	0.08695151	24.77232361	23.25210953	21.81790543	21.18718338	1.0
22.70861626	20.66098785	19.51345444	19.03141785	0.6889692858033001	1.4619849865617003	1.4776917087758201	1.4776917087758201	0.68025888647	0.9610390067300001	0.9199502116500001	0.9199502116500001	-0.07757126	0.14833153	-0.07757126	0.14833153	0.6414166	323.49026	24.95769119	23.31830215	22.18115616	21.40099716	9.71566712748876	0.64402562342437	0.6817771547437101	0.6817771547437101	3.5367976526600002	1.16743433466	0.95574922724	0.95574922724	0.92028284	0.92028284	-0.01316078	-0.02468999	20.95938301	20.73994255	20.62353325	20.42487144	1.0
22.02940369	20.16202736	19.28524971	18.86548424	0.7063666180397901	0.9950127036029501	0.9504030209737602	0.9504030209737602	0.70317792153	1.3247309211	2.82075385792	2.82075385792	-0.07738842	0.01545464	-0.07738842	0.01545464	0.56205326	230.3181	23.34658813	22.46444702	21.85580444	21.76422119	5.83139336020088	2.5262542913197703	8.55399553513123	8.55399553513123	2.17711396844	1.15444367847	2.52832432098	2.52832432098	0.71243562	0.71243562	0.05571957	-0.06015671	22.56306267	21.1557312	19.71744156	19.11997986	1.0
22.02245712	20.16835594	19.42180061	19.02497101	4.12828457630847	0.9522311666357302	3.7646605065861904	3.7646605065861904	3.43204470795	1.59661872469	3.97056370257	3.97056370257	0.02943194	0.10354275	0.02943194	0.10354275	0.48410866	193.2092	23.36728668	22.54250908	22.28346443	21.49151421	0.7052343339602101	1.2026652220368401	1.0656349719605502	1.0656349719605502	0.90819457453	1.3005964946600002	1.36906120696	1.36906120696	1.24629503	1.24629503	-0.05534131	-0.04448036	21.79205894	20.43917465	19.39129257	18.93789291	1.0
21.06322289	19.24333763	18.6568985	18.3231411	1.33433894036695	1.8177624232455503	2.15793670169222	2.15793670169222	0.73163961847	0.83891872289	1.20420438833	1.20420438833	0.06626399	0.20968041	0.06626399	0.20968041	0.37136918	200.8078	24.95769119	23.31830215	22.18115616	21.40099716	1.0380793406626803	1.4360906756731502	5.22331124092922	5.22331124092922	0.78743327481	1.2954035938500001	3.09474738679	3.09474738679	0.92028284	0.92028284	0.09617622	-0.09826819	24.60697365	23.11309814	22.13273239	21.5658741	1.0
22.24096298	20.45311928	19.48418808	19.06132126	0.7024859805228	2.6757094539439303	1.1147370490269501	1.1147370490269501	0.78976348374	3.47454553688	1.32784907014	1.32784907014	0.05365182	0.03136571	0.05365182	0.03136571	0.5892953	296.82803	22.97118759	22.29044151	21.60765457	21.39970398	6.654557337134621	1.7327782544147803	1.6583085953117302	1.6583085953117302	1.9171647737	1.20679068036	1.2700044267100001	1.2700044267100001	0.77715751	0.77715751	0.1158002	0.03962845	23.67144966	22.04759407	20.58813095	19.92524147	1.0
22.3936348	20.4545269	19.7367382	19.3442421	0.64658538412483	1.1050867437021301	1.1256778224008301	1.1256778224008301	0.7860836955700001	1.3475050457900002	1.38812864121	1.38812864121	-0.10047986	0.04307645	-0.10047986	0.04307645	0.46927866	177.98605	24.77480698	23.09209251	21.95584106	21.45508385	1.0052167828586702	0.8042740620634301	0.8178092269810001	0.8178092269810001	0.58904143401	0.89099471643	0.9720890332600001	0.9720890332600001	0.78911718	0.78911718	-0.28321034	-0.12440074	22.1934185	21.91254997	21.81336212	21.75174904	1.0
22.82526779	21.01530647	20.07475662	19.66062164	0.8395337766993201	0.8184595068840801	0.9703303629404301	0.9703303629404301	0.5522563341100001	0.6839446342200001	0.9646105677700001	0.9646105677700001	0.24289944	0.23192209	0.24289944	0.23192209	0.55917174	240.63496	22.64561462	21.72426224	21.11054611	20.82473946	0.5535622294918401	0.6633514337240901	0.71563347048762	0.71563347048762	0.7395852929400001	0.78175705101	1.18717470964	1.18717470964	0.68627044	0.68627044	-0.0082227	0.13503952	20.57742119	19.08335686	17.99398041	17.51623726	1.0
22.29599953	20.37906647	19.65849495	19.26770782	0.9093101137204401	0.77335627577229	0.9569257420599402	0.9569257420599402	0.8137467956400001	1.54286313951	1.7928535446900002	1.7928535446900002	0.09261327	0.03656403	0.09261327	0.03656403	0.4446228	186.24481	24.25988007	22.62815666	21.4216404	20.76475525	0.9149047120225101	0.8959844534035901	0.85944898158156	0.85944898158156	0.75577247743	0.7126066714100001	0.70245048983	0.70245048983	0.87390187	0.87390187	0.13032948	0.27241306	18.51761818	17.6201458	17.32283592	17.16111374	1.0
22.40237617	20.35561752	19.50510216	19.07555199	1.07463737264575	1.1839341503165801	1.3698774219817103	1.3698774219817103	1.7231693645100001	1.63890911943	2.19094824447	2.19094824447	0.06861315	-0.0295306	0.06861315	-0.0295306	0.5503627	286.42462	23.31608009	22.94486237	22.70565796	21.90811157	0.6343116618688501	5.156194007201431	1.77333414254407	1.77333414254407	0.67097642508	3.25730748165	1.4702018940100001	1.4702018940100001	1.31288579	1.31288579	-0.04849105	-0.09278103	21.01390457	19.93869781	19.5537262	19.35060883	1.0
