CONFIGURATION_5-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_5-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_5-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_5-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_5-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_5-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_5-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_5-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_5-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_5-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_5-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_5-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_5-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_5-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_5-PLANE_1-OBJECT_1-REDSHIFT	WEIGHT
22.64912796	20.75103951	19.90330505	19.46116447	0.5127741783808101	0.94739206258602	0.8747434247379401	0.8747434247379401	0.5713039539400001	1.02412025894	0.9752189725900001	0.9752189725900001	-0.08324208	0.02175234	0.55322856	1.0
22.6725235	20.89529419	19.9145546	19.51016235	1.04530979757348	0.6788737188747801	0.6938371510149001	0.6938371510149001	0.8281840333600001	0.41461064216	0.8683414244600001	0.8683414244600001	0.13818873	0.16277871	0.58507097	1.0
21.91658401	20.0021019	19.34081078	18.97532463	0.61984857199051	0.83788373567883	0.69757972444113	0.69757972444113	1.4176835844400002	0.9782222458600001	1.04664745293	1.04664745293	-0.0476769	-0.07316802	0.4444892	1.0
22.57362175	20.59641838	19.7696743	19.35751343	0.7505539284707601	0.6975798558622301	0.78774805794515	0.78774805794515	0.97321933888	0.9785109357000001	1.10180497802	1.10180497802	-0.03154578	-0.04860329	0.54177886	1.0
19.96854782	18.37963104	17.87581635	17.56095123	2.54192169856598	2.10073409363078	1.8595672870158702	1.8595672870158702	1.45154717777	1.13043227817	1.1330260946300001	1.1330260946300001	-0.15298772	0.03714254	0.30086496	1.0
21.22194672	19.35611343	18.7500515	18.41811562	1.2439241625577602	2.54383018955497	3.3293974547586904	3.3293974547586904	0.8454917425	1.84110659653	1.7415804138800002	1.7415804138800002	0.11292167	-0.17215782	0.42547393	1.0
23.06044197	20.99396896	19.94556046	19.47978592	4.773081591096471	1.5227164413728902	1.5401393018122103	1.5401393018122103	3.11647109211	0.92239705056	1.24434616512	1.24434616512	-0.07811567	-0.08044431	0.644837	1.0
22.66096115	20.87610626	19.9779644	19.56367493	0.4893119532857601	0.38164348166055007	0.41537347475145003	0.41537347475145003	0.3848862717	0.6196065418300001	0.76557613644	0.76557613644	-0.07535892	0.0193776	0.56858563	1.0
22.22184753	20.29117775	19.37039948	18.94004631	0.8735426031713301	1.7028081173164504	2.1746285412547603	2.1746285412547603	1.20467354088	1.61992558218	1.52891737252	1.52891737252	-0.08781061	0.12121206	0.5681905	1.0
23.23394203	21.05103111	19.86952019	19.33666039	0.9167792306571502	1.1897416819267002	1.3067354842391001	1.3067354842391001	0.57404048472	0.7975969177000001	0.93237408443	0.93237408443	0.11144684	-0.13826634	0.6798333	1.0
22.83408546	20.93935776	19.95861053	19.57566643	0.47545646396243	0.6406495502449201	1.16306516233461	1.16306516233461	0.34739499839	1.03790888606	2.0571599209199998	2.0571599209199998	0.08893584	0.2012287	0.61938065	1.0
19.46574402	18.07799339	17.56343651	17.24014664	5.83139336020088	2.5262542913197703	8.55399553513123	8.55399553513123	2.17711396844	1.15444367847	2.52832432098	2.52832432098	0.05571957	-0.06015671	0.240106	1.0
21.86318207	19.99617577	19.23324013	18.86325455	0.8234707788000002	1.1639253417934001	1.1590262758292802	1.1590262758292802	0.9959128251400001	0.92411200518	0.9135977859200001	0.9135977859200001	-0.0213733	-0.05093468	0.5256717	1.0
22.27741814	20.37753105	19.60044098	19.23693275	0.5819883312123201	1.69742829982642	0.8369740830927901	0.8369740830927901	0.55909578061	2.86725219743	2.00335417375	2.00335417375	0.10265493	0.10403144	0.55687195	1.0
22.66096115	20.87610626	19.9779644	19.56367493	0.4893119532857601	0.38164348166055007	0.41537347475145003	0.41537347475145003	0.3848862717	0.6196065418300001	0.76557613644	0.76557613644	-0.07535892	0.0193776	0.56858563	1.0
22.3102169	20.55241585	19.77782631	19.41098213	0.6658326959098302	0.7274614690909801	0.7084414051385801	0.7084414051385801	0.40773927798000004	0.36845635925000003	0.47566532946	0.47566532946	-0.1305061	0.03236091	0.5082271	1.0
22.02142715	20.25340652	19.52291679	19.13101387	0.74311739843333	0.6596815534584101	0.6367619211254101	0.6367619211254101	0.35243910169000003	0.74872779888	0.66577355394	0.66577355394	-0.03626608	-0.00691541	0.49695516	1.0
22.96832275	21.06429672	20.00453949	19.54552841	0.5772617623588501	0.7842769299591401	0.9217542227408801	0.9217542227408801	0.57198774079	1.33241806657	1.75460994673	1.75460994673	0.0013237	-0.31879922	0.65983707	1.0
22.36158562	20.65596962	19.84096146	19.46480751	4.58487902817519	0.5940819692100401	0.3808787194538801	0.3808787194538801	4.435074071130001	1.65724555044	1.05416065809	1.05416065809	-0.05148808	-0.17555071	0.5635922	1.0
21.92139053	19.97646904	19.24410248	18.86683464	4.58282726190298	1.43500964651426	1.5356568684026901	1.5356568684026901	2.7775693026300003	1.23231826514	1.43664003269	1.43664003269	-0.07412198	0.09186516	0.49010226	1.0
22.73447609	20.75357437	19.6172924	19.16660881	0.6343116618688501	5.156194007201431	1.77333414254407	1.77333414254407	0.67097642508	3.25730748165	1.4702018940100001	1.4702018940100001	-0.04849105	-0.09278103	0.68906003	1.0
20.14349365	18.54055977	17.99435425	17.66874886	1.3339052887799003	1.64597240514847	1.4433326761983603	1.4433326761983603	0.99346724074	1.27713827015	1.22917992559	1.22917992559	-0.0058183	0.1047875	0.27902028	1.0
22.02558136	20.20974731	19.45278358	19.05683899	1.5154892174211503	1.4668562154617701	1.14642860125349	1.14642860125349	1.76245673583	2.98334053682	2.3687241122800002	2.3687241122800002	-0.06544788	-0.01618634	0.49403128	1.0
22.55057907	20.5859623	19.90517235	19.53368187	0.29628756888111	0.9986684678591101	0.6880973649067601	0.6880973649067601	1.83504649793	1.7880053895399999	1.2026917149	1.2026917149	-0.01249137	0.08858681	0.48248538	1.0
22.1307373	20.33059883	19.58314896	19.17782211	0.76839091547181	3.7298395890192606	1.3088194410722203	1.3088194410722203	0.85814655558	4.29434302624	2.8821908183500002	2.8821908183500002	-0.04569182	0.24284549	0.5293037	1.0
23.04595184	21.11557007	20.04097366	19.55464172	0.55269617896833	0.4892795649015101	0.43997421743636006	0.43997421743636006	1.32579990038	0.34758633878	0.4843232579	0.4843232579	0.08211783	-0.03986585	0.62631625	1.0
21.73430634	20.03653717	19.38484001	18.99783134	1.3027000278244802	1.04170878473096	0.8113579450214001	0.8113579450214001	0.9118998211	0.98811105638	1.1472102606	1.1472102606	0.18669824	0.03950612	0.48002234	1.0
22.63385773	20.78972626	19.8241024	19.41693687	0.5946972219315201	1.4407070174999101	4.118342904179741	4.118342904179741	0.73911538821	1.2674413339100001	3.43580569737	3.43580569737	0.17914479	-0.0707234	0.62110496	1.0
22.67144394	20.85012817	19.7939415	19.35920525	0.7371728575597001	0.7464856880252101	0.7906431831587301	0.7906431831587301	1.01397862389	0.6397896063	1.06913665131	1.06913665131	0.11541205	-0.07839402	0.5970506	1.0
22.19440651	20.30654716	19.38084984	18.97562408	0.9118349129498502	0.7699373918236702	0.97132313176363	0.97132313176363	1.0310636693400002	1.0139438868500001	1.28855680965	1.28855680965	-0.05472453	-0.02911983	0.56401515	1.0
18.74499512	17.45249367	16.99064255	16.66559029	1.5885643831409701	2.0309989847921104	2.0517282596943605	2.0517282596943605	1.05085213913	1.3726901414500001	1.32975364513	1.32975364513	0.05152348	-0.00580586	0.20525466	1.0
22.02843475	20.01767349	19.28679085	18.86814117	0.8160289718595601	1.2038479690520603	1.15156105034051	1.15156105034051	0.47519733674000003	0.7475394307500001	0.96652699354	0.96652699354	-0.16241579	-0.02568596	0.4605234	1.0
22.637146	20.73829269	19.86837959	19.47509575	0.5869375308676401	0.6592749469503602	0.7334932811836	0.7334932811836	0.38809484014	0.7417547273400001	1.0814187513100002	1.0814187513100002	-0.0238527	0.10309915	0.5560814	1.0
22.78396988	20.90492249	19.93416595	19.50710869	0.5491702670592501	0.5107275907916301	0.63382167628144	0.63382167628144	3.4805944737600005	1.14994679138	1.35630556494	1.35630556494	-0.01930901	0.17465376	0.58062255	1.0
22.29008675	20.39981461	19.60539436	19.1900692	9.841090822131811	1.0882594788461801	0.9591875400006502	0.9591875400006502	3.7190829447700002	0.9498389913	0.9905984025500001	0.9905984025500001	-0.04469155	0.07504675	0.5240166	1.0
22.55043983	20.77688599	19.95633888	19.55580139	0.7757114795306	1.21926022499938	0.9700935497268202	0.9700935497268202	0.58064604795	1.31820104401	1.06815370196	1.06815370196	-0.40312944	0.12474919	0.57875013	1.0
21.75143814	19.94315529	19.34661484	19.01540947	1.3654967064285202	1.8164040775817203	1.6778726692989903	1.6778726692989903	0.5090639072300001	0.8946197664100001	0.80889713613	0.80889713613	-0.04867129	-0.01747339	0.4082558	1.0
22.79870605	20.76748466	19.70782661	19.26195908	0.72585463448634	3.7713408831906903	5.003574913412511	5.003574913412511	0.6284642450700001	2.63144645792	3.24728736838	3.24728736838	0.02272452	-0.04022199	0.65452594	1.0
19.86069489	18.37252045	17.86572075	17.52273369	1.4863896821665301	1.7939214612159302	1.88727773790306	1.88727773790306	0.91509377989	1.21355130839	1.41251262835	1.41251262835	0.17573609	0.14791086	0.25906125	1.0
22.0026474	20.0694294	19.39805984	18.99365044	2.0565021249266504	1.4554608136182101	1.1490584820277001	1.1490584820277001	3.05035289474	1.7117928366300001	1.1760716965000002	1.1760716965000002	0.07076725	-0.1320581	0.46669927	1.0
20.09510231	18.41388893	17.84911156	17.52801895	0.7231696073435	0.9286327574633401	0.8765164233395901	0.8765164233395901	0.5944831459700001	0.80941212432	0.8770475108300001	0.8770475108300001	-0.0527289	0.17054741	0.33611488	1.0
22.81394196	20.82468414	19.71818161	19.25478935	1.30949597545263	0.9082259180047302	1.7156850859388904	1.7156850859388904	0.7999243046400001	0.62383122918	1.2599771651	1.2599771651	-0.08496837	0.04204387	0.64663136	1.0
20.65203667	19.09458542	18.57160759	18.25272942	1.14126554419228	1.5380195922146802	1.44701469354847	1.44701469354847	0.9810012905900001	1.92231729349	1.84412655189	1.84412655189	-0.06307221	-0.09597655	0.32276106	1.0
22.04584503	20.07267761	19.23196983	18.79860115	1.06540092965708	1.6473845774364102	1.6933821574929901	1.6933821574929901	0.49665718468000003	1.02482856265	1.15607461248	1.15607461248	-0.03329506	-0.00571876	0.5346254	1.0
21.98046875	20.27524567	19.51000786	19.1167717	1.8692706940736803	1.4901430736243602	1.6361275696197404	1.6361275696197404	0.5248589113800001	1.1643450314600001	1.4989125888300001	1.4989125888300001	-0.01115313	0.02460042	0.49771556	1.0
21.98744202	20.22046089	19.54232216	19.16490173	0.71558122645023	0.9384023274364102	1.1771732962722703	1.1771732962722703	0.41679519117	1.08768288794	1.74486184384	1.74486184384	0.06737437	-0.080432	0.49968323	1.0
22.39587975	20.50618172	19.70467949	19.30236053	0.54408109009863	1.0360279707288402	0.9535119371909901	0.9535119371909901	1.0159697942600001	0.99905185375	1.04373045944	1.04373045944	-0.0082826	-0.13800476	0.5277203	1.0
21.67487335	19.8425808	19.18873596	18.78094673	1.0382634484816702	1.3528925673179901	1.3052843933216203	1.3052843933216203	0.9160929063700001	0.69832832251	1.06239044357	1.06239044357	0.03601912	-0.08166636	0.45687762	1.0
22.2574482	20.22762489	19.40830612	19.04340935	0.84582944777624	1.0503506876552	0.9131332302970301	0.9131332302970301	1.1273195206300002	0.93793060641	0.9840711580900001	0.9840711580900001	-0.11193216	0.17130179	0.5056034	1.0
21.92191696	20.05309868	19.27526665	18.88464165	0.94617877330716	0.7846729819694801	0.7820297107685601	0.7820297107685601	0.6337023582100001	0.52568243539	0.59574287126	0.59574287126	0.29072397	0.11420929	0.5078172	1.0
22.29519272	20.38394547	19.59140015	19.21671677	0.5087165249424	0.6156580988549201	0.6571564249845601	0.6571564249845601	0.47748688324	0.43945861127	0.48928873209	0.48928873209	-0.06361008	-0.1343758	0.5291275	1.0
20.27019691	18.71961212	18.19344521	17.85877419	1.08675871559473	1.0140945762820601	0.9826346260766702	0.9826346260766702	1.08476602069	1.3218278482	1.21611465367	1.21611465367	0.06054285	-0.11885675	0.28280714	1.0
22.31605339	20.38505363	19.47764969	19.05997849	0.56418320552774	4.02813406807608	4.223411476333791	4.223411476333791	0.46715099112999997	2.87177592104	2.6435182473400003	2.6435182473400003	-0.14412941	-0.0014302	0.5787049	1.0
22.00536537	20.24874687	19.40906715	18.97713089	1.1276550480085001	1.4189377431061903	1.5096315521198302	1.5096315521198302	0.57149595183	1.58367196057	1.4144809098300002	1.4144809098300002	0.06171973	0.08453451	0.54557973	1.0
22.2956543	20.46552086	19.65408707	19.23687172	0.62924939925782	0.7414145199054302	0.6478727506359301	0.6478727506359301	0.58326550954	2.2227479952699998	1.91617806082	1.91617806082	-0.08306887	-0.02743048	0.53313524	1.0
22.22390366	20.39698219	19.59631348	19.20655441	4.6675132701506605	0.90583786381325	0.9155584884185402	0.9155584884185402	2.8216216816500004	1.19182472059	1.213012808	1.213012808	0.06418558	-0.24464716	0.5443181	1.0
22.17773056	20.31647682	19.62520599	19.22928429	1.0200029680529101	0.8314139185023002	1.0741035200785403	1.0741035200785403	0.9437530582100001	1.02345822745	1.1745200228000001	1.1745200228000001	-0.02141904	-0.05492147	0.45014775	1.0
21.65531349	19.77965736	19.11052513	18.76286316	6.63072983262564	0.9310774748996201	0.9844881678286801	0.9844881678286801	4.0049639184700006	1.0729347631800001	1.38188983411	1.38188983411	-0.07371129	0.14547816	0.4571539	1.0
22.93441772	20.89213943	19.85482979	19.37537003	0.90299432414818	3.4277579446652906	1.34160495221882	1.34160495221882	0.78442254023	3.2020777209799998	1.70818547077	1.70818547077	-0.04157527	-0.08918114	0.6249382	1.0
22.76291656	20.84277153	19.77996063	19.32659531	1.12544391151846	0.9095227841862902	1.00082557921001	1.00082557921001	0.36399997942	0.59229935177	0.91935778311	0.91935778311	0.04660398	0.13491613	0.6120322	1.0
22.50611687	20.54092789	19.77365685	19.40360832	0.8615542445417501	1.4118920538866402	1.3797925760992202	1.3797925760992202	1.58705346729	1.72525916777	2.0120030734	2.0120030734	-0.03032987	0.06614995	0.4920429	1.0
22.7764492	20.63568878	19.73208427	19.29012871	0.7694421943521101	1.09796869056647	0.9195767279773701	0.9195767279773701	0.7236607744400001	1.63653351144	1.45386798182	1.45386798182	-0.19466383	0.11338154	0.5386058	1.0
22.29932404	20.53994179	19.68962288	19.23824692	0.4263576191634001	0.5810587565709001	0.6470189035990901	0.6470189035990901	0.46160211982000005	0.66253915101	0.98602865394	0.98602865394	-0.00398641	-0.02849193	0.56746083	1.0
22.51356888	20.76259995	19.87424088	19.44043732	1.07123227477052	1.3553733681465001	4.2960784522671505	4.2960784522671505	0.7839523199	1.48040610728	3.0164783921700002	3.0164783921700002	0.01606992	-0.05430038	0.5971789	1.0
22.79650307	20.8706665	19.88007355	19.42357826	0.8079234274954001	1.1810467429800202	0.9391536653235601	0.9391536653235601	0.42126373475000006	0.99985603411	1.0170931356400001	1.0170931356400001	0.11252396	-0.01053306	0.590565	1.0
22.3102169	20.55241585	19.77782631	19.41098213	0.6658326959098302	0.7274614690909801	0.7084414051385801	0.7084414051385801	0.40773927798000004	0.36845635925000003	0.47566532946	0.47566532946	-0.1305061	0.03236091	0.5082271	1.0
22.58736229	20.62268066	19.64283562	19.19511223	0.7380614025337001	1.10985632114811	0.8917570391801701	0.8917570391801701	0.83093636781	1.09259688251	1.1536011869	1.1536011869	-0.19675944	0.10191174	0.593075	1.0
22.54324913	20.52702713	19.61208916	19.22640991	0.8874997439487501	0.9237660134812301	1.0573709150741601	1.0573709150741601	0.3673038275	0.3917996475	0.5999094934700001	0.5999094934700001	0.19140221	0.05144781	0.57434416	1.0
22.42280579	20.55032158	19.7858181	19.38451767	0.7097723093850401	0.9847400211496501	0.9256979216351702	0.9256979216351702	0.42565446189	0.83386721877	0.80953458501	0.80953458501	-0.1059873	0.37146303	0.5288023	1.0
22.61197853	20.94361305	19.99235344	19.52173615	0.45676770845299003	0.20907971353694002	0.21129418189771004	0.21129418189771004	0.308913751	1.44345371045	2.6529599789000002	2.6529599789000002	0.28234537	-0.18059346	0.629121	1.0
22.63072395	20.75967789	20.0021534	19.61833572	0.6236254470155301	0.60074605305659	0.8681445797088101	0.8681445797088101	1.12269735349	0.9602195276600001	1.8620095051500003	1.8620095051500003	-0.07656543	-0.07586252	0.47613385	1.0
22.60526085	20.56938362	19.68309402	19.24977303	0.6793156818088701	2.97418784230471	0.98786582428654	0.98786582428654	0.8605367732200001	2.79287587107	1.8003548359500001	1.8003548359500001	0.01425798	-0.00555985	0.55237293	1.0
22.30212975	20.47701454	19.7010479	19.26435471	0.68062059580358	1.0146460413517402	0.7553223189767001	0.7553223189767001	0.48555254094000005	0.78815217742	0.68544595657	0.68544595657	-0.07143466	-0.05465384	0.5346991	1.0
21.19717979	19.49092293	18.92187881	18.59587097	0.8608271815151501	3.9111253570774207	2.5264305491489503	2.5264305491489503	1.1023597844100002	4.11153151847	4.00091373425	4.00091373425	0.19400399	0.01012559	0.35793442	1.0
21.05446053	19.21738243	18.62237358	18.29340744	3.2156218065735303	1.2783515341072202	1.2850330983434501	1.2850330983434501	4.10742891572	1.04252904914	1.4274556413700001	1.4274556413700001	0.02192057	0.01743021	0.3369571	1.0
22.83490753	20.87914276	19.80810928	19.31702232	0.8756729329771201	2.5944683862988605	0.9752944041880801	0.9752944041880801	0.73695435403	2.99436015266	1.48604358066	1.48604358066	-0.01617936	0.02411921	0.6283963	1.0
22.55682182	20.70707321	19.60491562	19.12521172	0.53869170861097	0.5795123459295901	0.6450036820763401	0.6450036820763401	0.34464075193000004	0.43665006320000005	0.69090202833	0.69090202833	-0.14929556	0.23262372	0.65567774	1.0
22.48149109	20.49470901	19.75349045	19.34766579	0.5024218761833	0.6000210346656301	0.45918927225821005	0.45918927225821005	1.00179409163	0.9418451615300001	0.98994145222	0.98994145222	-0.09098897	-0.03253247	0.51219064	1.0
20.53733253	18.88566399	18.32189369	18.01091194	1.6693386845402403	3.0468600958327703	2.96842806843064	2.96842806843064	0.93866274055	1.5097542509800002	1.4247512123700001	1.4247512123700001	0.1192729	0.06219277	0.3320877	1.0
20.96906853	19.33074188	18.76571083	18.42630196	0.91237457017954	0.9436130765231201	0.9877929333026502	0.9877929333026502	0.7332987066300001	1.04350403485	1.07569010635	1.07569010635	-0.09320193	-0.01314177	0.33227813	1.0
21.97666931	20.10889244	19.34081459	18.95688248	9.55258128309155	1.5313991111223502	1.4892715476828102	1.4892715476828102	2.1583095131500003	0.77377481954	0.8195220284200001	0.8195220284200001	0.03616624	0.28359025	0.5390698	1.0
